frame,max_part,max_value,total_gaze,rightHand_value,rightHand_ratio,rightUpLeg_value,rightUpLeg_ratio,leftArm_value,leftArm_ratio,leftLeg_value,leftLeg_ratio,leftToeBase_value,leftToeBase_ratio,leftFoot_value,leftFoot_ratio,spine1_value,spine1_ratio,spine2_value,spine2_ratio,leftShoulder_value,leftShoulder_ratio,rightShoulder_value,rightShoulder_ratio,rightFoot_value,rightFoot_ratio,head_value,head_ratio,rightArm_value,rightArm_ratio,leftHandIndex1_value,leftHandIndex1_ratio,rightLeg_value,rightLeg_ratio,rightHandIndex1_value,rightHandIndex1_ratio,leftForeArm_value,leftForeArm_ratio,rightForeArm_value,rightForeArm_ratio,neck_value,neck_ratio,rightToeBase_value,rightToeBase_ratio,spine_value,spine_ratio,leftUpLeg_value,leftUpLeg_ratio,leftHand_value,leftHand_ratio,hips_value,hips_ratio
260,rightUpLeg,1481.9494388763708,3690.280628845114,1381.3904118496507,0.3743320768214751,1481.9494388763708,0.4015817732919006,2.0429815350040486e-13,5.5361142972029386e-17,1.0813518754241493e-10,2.930270036841513e-14,2.5803264373571464e-73,6.992222806005593e-77,3.436522872481867e-58,9.312361899038933e-62,1.738460229040557e-06,4.710916062729392e-10,5.479891939827754e-17,1.4849526339525853e-20,6.512124509254769e-32,1.764669184872469e-35,4.140401703788741e-26,1.1219747548263e-29,7.703634524694499e-54,2.0875470728374873e-57,2.843883352409017e-50,7.706414873112293e-54,2.032748710456429e-08,5.508385174199027e-12,0.0,0.0,0.0004267386411371689,1.1563853377479268e-07,0.0,0.0,1.404555655843513e-05,3.806094433211367e-09,8.527224544551691,0.002310725227208619,1.0823302337633182e-43,2.9329212128293807e-47,4.675774720825686e-67,1.2670512600796395e-70,0.5195255228270376,0.00014078211796852557,135.60394012611945,0.03674624066965801,0.12269836214521516,3.32490600270728e-05,682.1669470203553,0.18485503289050456
261,rightUpLeg,1501.6730407679142,3663.4130728031064,1292.621778725852,0.3528463083571371,1501.6730407679142,0.4099109248466186,2.405604709884545e-13,6.566566920185898e-17,1.5167637111274476e-10,4.1403021744607056e-14,4.8849725323681665e-73,1.333448463301565e-76,6.994298771980324e-59,1.9092301722416875e-62,1.7116149105559415e-06,4.672186500787578e-10,5.3601282541004566e-17,1.4631514785743467e-20,8.076081178408503e-32,2.2045237645638984e-35,3.32182073820764e-26,9.067557144643554e-30,8.369110742397192e-54,2.2845118953493992e-57,2.420916193381224e-50,6.608362598675856e-54,1.605068369167835e-08,4.381346949607561e-12,0.0,0.0,0.0004142438396925282,1.1307592986656139e-07,0.0,0.0,2.8894737300936475e-05,7.887381719372231e-09,7.547078658166298,0.0020601222161364284,1.0655918874091285e-43,2.908740745945358e-47,6.106833091588179e-67,1.6669791176225342e-70,0.5221875051509476,0.00014254125723021162,150.07652203057648,0.04096631175575938,0.15296270734634923,4.175415229091485e-05,710.8190575417048,0.1940319159798741
262,rightUpLeg,1405.9190536899532,3426.7870233407757,878.1001956469067,0.2562459206440109,1405.9190536899532,0.4102732513324748,5.160107001747184e-12,1.5058149125114273e-15,1.1654004419771637e-10,3.400854602399581e-14,4.545530494539743e-74,1.3264700909566021e-77,5.891291532431967e-60,1.7191881177046552e-63,1.2309137179858268e-05,3.5920344906226726e-09,1.106843114329502e-15,3.229973461410042e-19,1.1046831567444394e-29,3.223670304632715e-33,6.001835307767434e-25,1.7514468412793984e-28,1.6112375101996963e-55,4.701889843824903e-59,5.803766131685789e-48,1.6936465826894884e-51,1.604926617515328e-08,4.6834734886753615e-12,0.0,0.0,0.00010143493346761285,2.9600594602673585e-08,0.43086446672836043,0.0001257342413735157,0.00011667076971443186,3.404669415395693e-08,5.376611322996953,0.001568994888324076,1.9235589334507215e-41,5.613301673984522e-45,2.162060447362525e-68,6.309293319474321e-72,1.6614683141981956,0.0004848472644729551,164.7665019760044,0.0480819207186601,0.2601632381244179,7.592045737081865e-05,970.2719342548519,0.28314334320927054
263,hips,1315.2921330468673,3046.508517858075,455.6191039695441,0.1495545150452685,1131.016004109226,0.37124990705898814,9.787834775270384e-11,3.212804007569941e-14,3.108006814958389e-11,1.0201864845411796e-14,2.978961664127283e-77,9.778281093471938e-81,4.045781514684896e-62,1.3280059750265808e-65,0.00010664468989838007,3.500554463355295e-08,2.4803265749880452e-14,8.141538290304541e-18,1.122639076955627e-27,3.68500225873298e-31,1.612066629866925e-23,5.2915218205276164e-27,2.2136479255730152e-58,7.26617999784677e-62,8.84428159022954e-46,2.9030877604267253e-49,2.263209355711902e-07,7.428862720866799e-11,0.0,0.0,7.537175956019539e-06,2.474037381427951e-09,0.0,0.0,0.000384246088323775,1.2612670736726808e-07,3.785576182761103,0.0012425949773554707,2.742668333163884e-39,9.002660971032462e-43,2.561775508717251e-72,8.408890025091321e-76,6.3520221818552765,0.0020850170431564153,134.09991565046585,0.0440175745002506,0.3432640629511819,0.00011267457843594752,1315.2921330468673,0.4317375531159246
264,hips,1281.77137251258,2933.730252754477,466.0254919417188,0.15885083214592338,1076.5915697436537,0.3669701973222803,1.054494425921441e-10,3.5943809930424827e-14,7.414381033530082e-12,2.5272879217742413e-15,1.8072484532522788e-78,6.160240709095374e-82,4.5187376252557515e-63,1.540270316609072e-66,0.00021854632902424493,7.449435026245237e-08,9.025869598624284e-14,3.0765846962752974e-17,2.699493907494982e-27,9.20157504242399e-31,1.147673515489665e-22,3.9119940028982394e-26,8.601630433707982e-60,2.931977275563054e-63,6.535634562990753e-45,2.2277557920856736e-48,3.366817168353801e-07,1.147623291266366e-10,0.0,0.0,3.866699606055176e-06,1.3180147024167388e-09,0.15606436679287852,5.3196563196752605e-05,0.00022837132033078718,7.784332595553716e-08,5.924918693427853,0.0020195853684451567,2.0810855286592197e-38,7.093649890630845e-42,2.845294929081422e-73,9.69855673134903e-77,8.795464283995173,0.002998048056987216,94.28068095320074,0.03213679269410699,0.18423913796395278,6.280029930869437e-05,1281.77137251258,0.43690839377925966
265,hips,1186.234657198656,2877.283236239857,522.123226417061,0.1814639656745755,1082.919841369659,0.3763688703740059,7.422492908541799e-11,2.5796879553094657e-14,2.5950312835035524e-12,9.019033131040786e-16,2.6997512422923366e-79,9.382987424694671e-83,1.0508137949703334e-63,3.652104115907535e-67,0.0002258013951530844,7.847729146337717e-08,8.517702915270114e-14,2.960328273556194e-17,1.2680421385049145e-27,4.4070813833470215e-31,1.2209935119693981e-22,4.243563847280599e-26,4.2688004870603414e-60,1.483621922685294e-63,2.110205921030947e-45,7.33402222781739e-49,1.0858349111428718e-06,3.773820030877051e-10,0.0,0.0,3.005996320068323e-06,1.0447342417344609e-09,0.0,0.0,0.00011889751891977133,4.1322841429803454e-08,7.4972455754915,0.0026056682501960373,1.0127042477208797e-38,3.5196543564627304e-42,1.3102777574371226e-73,4.553871307954525e-77,8.94066550355675,0.0031073289521683484,69.47137457166792,0.0241447813328436,0.09587681294318012,3.332199337750133e-05,1186.234657198656,0.41227594220055735
266,rightUpLeg,1195.6302198946898,3051.620849212571,810.5537179228527,0.26561416308713615,1195.6302198946898,0.391801694566088,1.2180753033983126e-11,3.99156829627973e-15,3.1344014689875687e-12,1.0271267709408781e-15,5.136661465448016e-78,1.683256773780878e-81,1.7795049472623425e-63,5.831343522644759e-67,8.52503355515373e-05,2.7936083728597865e-08,1.9573129957839446e-14,6.41401108623636e-18,9.778877713152516e-29,3.20448646681511e-32,4.501805343595044e-23,1.475217782955138e-26,1.1502340836823775e-58,3.769256210119221e-62,7.486713942036828e-47,2.453356531486758e-50,8.869669625952986e-07,2.9065437890954516e-10,0.0,0.0,1.026235215945339e-05,3.3629184838285038e-09,0.4469733110082409,0.0001464707881791987,4.378142699130179e-05,1.4346941889127213e-08,11.263160741033525,0.003690878158713534,7.758070387319751e-40,2.5422786023111667e-43,6.525324005757095e-72,2.138314138023033e-75,4.897542508868588,0.001604898757370966,64.57378399941854,0.02116048722634757,0.07301178895548358,2.3925576787930015e-05,964.1822988646472,0.3159574359027732
267,rightUpLeg,1262.098234218904,3235.8129721584023,1012.1251351759674,0.3127885152462455,1262.098234218904,0.3900405385225462,3.5165246925347712e-12,1.0867515282223263e-15,6.673243627379808e-12,2.0623082003804803e-15,3.3849072300320737e-77,1.046076290303707e-80,7.835757562174177e-63,2.4215730728551495e-66,3.0672695538479765e-05,9.4791311495423e-09,3.3215937487168674e-15,1.026509806746107e-18,1.0637795421210218e-29,3.287518627541205e-33,7.392048435622435e-24,2.2844486066485095e-27,3.535117747281602e-58,1.0924975509086832e-61,1.5639857509426845e-48,4.833362633747804e-52,3.70132995955053e-07,1.1438639968989342e-10,0.0,0.0,1.9941812141165287e-05,6.1628444884635556e-09,0.0,0.0,3.070835881144682e-05,9.490152575463363e-09,11.603500958887182,0.0035859615678427896,3.745784170860643e-41,1.1576021862481353e-44,2.706782589591395e-71,8.365077378949608e-75,2.9303702986828544,0.0009056055847159155,72.26017987251474,0.022331383332181473,0.07239329601774928,2.2372521725030472e-05,874.7230766444186,0.2703255979782253
268,hips,1917.1271352364265,3020.8182999666424,59.765219141140825,0.01978444686388479,563.4835879808733,0.18653342638552461,1.596108057967412e-07,5.283694348597654e-11,6.5287785087952806e-09,2.1612615723585148e-12,1.5968401934819706e-74,5.286117981672727e-78,2.992571716153479e-60,9.906493602036656e-64,0.0006460663140870012,2.1387129245546992e-07,2.3806139051324897e-13,7.880692146094248e-17,1.1493936902125664e-23,3.80490839262083e-27,8.182169299609209e-24,2.7085936614259657e-27,6.144193386778398e-61,2.0339500018409732e-64,1.6437293463245268e-44,5.441338018717239e-48,2.238735662290892e-08,7.411023901423046e-12,0.0,0.0,3.586205073765016e-07,1.1871634496535647e-10,0.0,0.0,0.09783034498947157,3.238537881955756e-05,0.2512839698443414,8.318407295371464e-05,2.8727574795293327e-37,9.509865189710535e-41,3.889341466660648e-74,1.2875125480746712e-77,16.801734048037126,0.0055619810195875275,445.38509990465,0.14743855991258006,17.90576272721903,0.0059274544011524155,1917.1271352364265,0.6346383479130793
269,hips,1770.6248254094157,2436.0444092864177,0.005465453873580154,2.2435772733638837e-06,1.790473254750646,0.0007349920419862638,0.0775126595676321,3.181906671001028e-05,8.414441238157172e-13,3.454141150333949e-16,3.3068188620500823e-90,1.3574542604577302e-93,1.7833612703865157e-75,7.320725613983817e-79,0.5635913723684702,0.00023135513056330576,2.0147367334877486e-08,8.27052547074837e-12,5.888418243418306e-15,2.4172048017561307e-18,1.2896381943519842e-20,5.2939847460734656e-24,1.1519438564163878e-77,4.7287473579097145e-81,3.119133843604859e-36,1.280409269927282e-39,6.183878811448774e-09,2.5384918221832403e-12,0.0,0.0,4.410872749056763e-15,1.8106700896921764e-18,0.0,0.0,97.28099790359752,0.039934000190125316,4.779059734826333e-05,1.9618114171515646e-08,1.599449608783794e-29,6.565765396913742e-33,7.836716793343091e-94,3.216984371659577e-97,316.13282208606404,0.12977301270902025,235.4944939315714,0.09667085420686318,14.074179398279167,0.005777472423994876,1770.6248254094157,0.7268442310245399
270,hips,1905.1943260441658,2588.502891587872,0.020117009284918722,7.771677346892316e-06,4.264406713548973,0.0016474413559310521,0.009633019621256275,3.7214637281502387e-06,1.3167392959342682e-15,5.086875893449504e-19,2.4161225693441115e-95,9.334053970718121e-99,2.1753614932577164e-80,8.403936886944246e-84,2.43852355954035,0.0009420594303622664,2.780755654397844e-07,1.0742717975841386e-10,6.040070282255923e-15,2.3334222657757e-18,6.009887617049642e-18,2.3217619870468758e-21,1.1136409910930585e-79,4.30225901895715e-83,3.905003087801916e-34,1.5085952194577075e-37,1.1523639811044757e-06,4.451855104544921e-10,0.0,0.0,5.311517087920415e-15,2.051964904185275e-18,0.0,0.0,2.215493813795754,0.0008558977550288529,0.0013381341541766436,5.169529300219512e-07,2.0179212012659612e-27,7.795707734473893e-31,1.0268808933976876e-95,3.9670842042898605e-99,628.1712698556394,0.24267744567605976,45.90073948507022,0.017732543252796294,0.28704252261176694,0.0001108913277804707,1905.1943260441658,0.7360217105554236
271,hips,1776.2815705714943,2527.2971121716087,0.006400424907311626,2.5325177940048326e-06,2.052867751540592,0.0008122779635421029,0.02265451217603302,8.963929118949879e-06,6.302738499218814e-16,2.4938652716629404e-19,5.179703935690117e-96,2.04950336497611e-99,3.469763626626516e-80,1.372914806856675e-83,3.960357050967188,0.0015670326341504844,7.461632900743239e-07,2.9524161859749633e-10,3.381830879732804e-14,1.3381216096222766e-17,9.992988990158963e-18,3.954022240611186e-21,7.737859891015086e-81,3.0617135807852217e-84,1.8619959080142646e-33,7.3675386207928814e-37,4.976168381634548e-07,1.96896849114773e-10,0.0,0.0,1.027848350865392e-15,4.0669866076102217e-19,0.0,0.0,3.0878932602870677,0.0012218164795170286,0.00033259792177962877,1.3160222443883547e-07,1.1900087725552473e-26,4.7086223729853385e-30,6.231824843234918e-97,2.465806182115308e-100,701.5100020619889,0.277573221875448,40.16331639367844,0.015891806388829234,0.21171630286683268,8.377182953567065e-05,1776.2815705714943,0.7028384442877016
272,hips,1676.82445665354,2461.8259143696964,0.002105166325972527,8.551239605061655e-07,1.001662111471518,0.0004068777185359894,0.071886432547174,2.920045326014823e-05,3.232573431219892e-16,1.3130796179987125e-19,2.1541444616055618e-97,8.750190048093183e-101,1.7109692117416258e-82,6.950000817501699e-86,5.189283885515903,0.002107900422700896,1.2552409156352867e-06,5.098820791138951e-10,1.6070781865146961e-13,6.527992808647308e-17,8.522859435562476e-18,3.462007360396396e-21,2.3422420641759227e-82,9.5142473336731e-86,3.783608574433746e-33,1.5369115063533915e-36,5.384898289833556e-07,2.1873594954061794e-10,0.0,0.0,1.9262539401886885e-16,7.824492905632075e-20,0.0,0.0,6.618609834965573,0.0026884962890075604,0.00012692233212225796,5.155617681226416e-08,2.437767438297155e-26,9.902273853191195e-30,1.34680544467266e-98,5.4707582563468295e-102,730.6763056470861,0.2968025892416369,41.25935285194399,0.016759654941932666,0.18212307023713703,7.397885820198874e-05,1676.82445665354,0.6811303946659685
273,hips,1734.5877216227695,2487.988387910898,0.003021112782028402,1.2142792935481325e-06,1.332345879711368,0.0005355112934550735,0.04093858883132292,1.6454493529890643e-05,4.4056165024703086e-16,1.7707544471980415e-19,5.652529417766532e-97,2.271927572183253e-100,3.646026797975082e-81,1.4654516941039905e-84,4.094067740699522,0.001645533299348398,7.056669027985381e-07,2.8362950013246204e-10,5.54124717982691e-14,2.2271997758316537e-17,7.543347900085044e-18,3.0319063934293545e-21,4.150815333728365e-82,1.6683419239000957e-85,8.825033241862546e-34,3.5470556393041317e-37,6.319661654781273e-07,2.540068790308035e-10,0.0,0.0,3.1149041338380863e-16,1.251976958161607e-19,0.0,0.0,4.875841103601964,0.001959752355474652,0.00019151806601389826,7.697707390616531e-08,8.759956437927351e-27,3.520899245547874e-30,2.7405568297591944e-98,1.1015151208404039e-101,700.2096560558159,0.28143606274777055,42.65394704844171,0.01714394940735924,0.19065590254547155,7.66305435635737e-05,1734.5877216227695,0.6971848140654948
274,hips,1789.034556502877,2477.9278191208273,0.0033135643484927704,1.3372319899408645e-06,1.47289760571647,0.0005944069856881692,0.04056957255826887,1.637237866463076e-05,3.4027976332001314e-15,1.3732432425765531e-18,1.164738844986092e-94,4.700455097999357e-98,3.788074886439842e-80,1.5287268891407245e-83,3.054063677069238,0.001232507118852568,5.021988335555925e-07,2.0266887101407715e-10,6.316468100269595e-14,2.5490928555419697e-17,2.9759570680021454e-18,1.2009861808880373e-21,2.2279689415890745e-80,8.991258439398616e-84,6.2101350256843114e-34,2.5061807602965924e-37,2.1940164517630967e-07,8.854238750753996e-11,0.0,0.0,9.309238206091154e-16,3.7568641565169106e-19,0.0,0.0,6.595838732305382,0.0026618365076693786,9.390678084102516e-05,3.789730278517291e-08,7.497251909890117e-27,3.0256135195052428e-30,2.3944032465145028e-96,9.662925723817254e-100,613.5603750466878,0.24761026948088422,63.796603053530774,0.025745948917981765,0.3695067373523594,0.0001491192497622715,1789.034556502877,0.7219881639399929
275,hips,1785.9503265082133,2492.4953159373954,0.002794341313910846,1.1211019318846464e-06,1.4345370488269544,0.0005755425254580442,0.035592646329507704,1.427992506221492e-05,1.1983956990062336e-15,4.808015851999836e-19,8.390893154961676e-96,3.3664629583490188e-99,3.4338112564800706e-81,1.3776600640024306e-84,3.123787841865673,0.0012532773168686404,3.96075615071064e-07,1.5890726555773089e-10,3.4262907223275465e-14,1.3746427928748034e-17,2.600851691407603e-18,1.0434730507926576e-21,2.493131966706536e-81,1.0002554270674331e-84,1.5322264430188408e-34,6.147359368025894e-38,3.269909210008868e-07,1.3119018475583762e-10,0.0,0.0,4.449105190024504e-16,1.7850004216963807e-19,0.0,0.0,5.5335987719124775,0.0022201039803484493,0.0001364362179835535,5.473880617193521e-08,2.797985080157992e-27,1.1225638268073158e-30,2.060323180231039e-97,8.266106528092623e-101,641.8518692105536,0.25751377148292104,54.32045450787262,0.021793603446529808,0.2422179012229253,9.717887920356242e-05,1785.9503265082133,0.7165310663127727
276,hips,1689.43636572282,2461.2723343910175,0.0015878691478690358,6.451415902588105e-07,0.9635152743125193,0.0003914704036808336,0.03605619187679803,1.464941175870295e-05,3.2608077255260176e-16,1.3248463731392918e-19,2.6785931447957086e-97,1.0882961252877617e-100,1.2175980444128572e-81,4.9470268990535034e-85,4.667701429343113,0.001896458739702213,8.682230370094273e-07,3.527537464578247e-10,9.970185378458973e-14,4.050825761597753e-17,8.41388012727034e-18,3.418508390844994e-21,1.0453938525837061e-82,4.247371727120817e-86,7.597009225142444e-34,3.086618704883034e-37,5.284159790924336e-07,2.1469220277209892e-10,0.0,0.0,1.3869277562914572e-16,5.635003233539449e-20,0.0,0.0,5.565385189290839,0.0022611821989490894,9.905932989970398e-05,4.024720406415888e-08,1.2227862241924802e-26,4.9681061583745026e-30,7.846410614998097e-99,3.1879489747482586e-102,720.1743389222388,0.2926024596544407,40.32442252455145,0.01638356794618128,0.10286081146685849,4.179172293516594e-05,1689.43636572282,0.6864077339661117
277,hips,1658.488910231108,2466.6962718462264,0.0020694313410664646,8.389485826390679e-07,1.1509317189297963,0.00046658834006684115,0.04597743571572133,1.8639277255366752e-05,7.522087734886088e-17,3.0494584277520707e-20,2.451893831005549e-98,9.939990824936066e-102,2.901708008959523e-82,1.1763539930222975e-85,5.673927254188829,0.002300213171337108,1.318632199680391e-06,5.345742054790742e-10,9.864007332242916e-14,3.998873896566151e-17,2.78499130892375e-17,1.1290369798302293e-20,4.7819871615989585e-84,1.9386201763785967e-87,1.5217173585375271e-33,6.1690503849449645e-37,5.757849378451593e-07,2.3342352458100024e-10,0.0,0.0,1.2229059684331913e-16,4.957667396634502e-20,0.0,0.0,3.930784261107511,0.0015935420610845904,0.000261628466743276,1.0606432163107671e-07,2.3957629371501825e-26,9.712435878281224e-30,2.28999553953269e-99,9.283654277462856e-103,767.1263562734746,0.3109934388879221,30.19819859922913,0.012242366011534509,0.0788531182474595,3.196709669830611e-05,1658.488910231108,0.6723522993731991
278,spine,708.997725170314,1496.077383343258,1.631275409852659e-07,1.0903683379046052e-10,0.0010029365689112012,6.703774684902705e-07,3.264844728425011,0.0021822699579410257,4.960086052424177e-25,3.3153940482276123e-28,8.717262647318775e-117,5.826745825031096e-120,2.2825293194705517e-99,1.5256759743067725e-102,652.8610970358567,0.43638190397405746,30.755121595412568,0.02055717300310004,0.0012712573318000913,8.497269900299107e-07,8.099520283809969e-07,5.413837796083858e-10,5.504869893106905e-101,3.6795355336535254e-104,1.3514016567315496e-13,9.03296628755657e-17,0.00018267354395989728,1.2210166799773414e-07,0.0,0.0,2.6211949568366624e-24,1.7520450385922712e-27,0.0,0.0,2.9468667398777404,0.0019697288206392298,4.992629706480238e-05,3.337146702480921e-08,3.3731273640461913e-09,2.2546476549951734e-12,1.6335891943177592e-117,1.0919149052752914e-120,708.997725170314,0.47390444709880525,0.08198717564842639,5.480142709276915e-05,8.126141647951787e-06,5.4316319051575e-09,97.16722500138759,0.06494799405646365
279,spine2,1456.1534118523405,2834.8062159851997,2.324166305878004e-29,8.198677894708478e-33,6.578297632320432e-23,2.3205457908290324e-26,0.07543571624936538,2.6610537194391144e-05,5.188656076302306e-65,1.8303388947872252e-68,7.025691929990679e-193,2.4783676183484706e-196,1.9354463715018977e-170,6.827438011769911e-174,8.546687651331327,0.0030149107205767285,1456.1534118523405,0.5136694718817926,9.61616302082294,0.003392176497496838,8.656951605250889,0.0030538071902182135,9.73977712958592e-171,3.4357823383708746e-174,625.4967475221479,0.22064885564135983,0.00018742754476793627,6.611652807555252e-08,0.0,0.0,1.5050381417789265e-61,5.309139415922545e-65,0.0,0.0,3.113926636941895e-09,1.0984619052204562e-12,9.996515245174638e-12,3.5263487108237767e-15,726.2605895693569,0.256194086732999,1.9022070296091427e-191,6.710183641064353e-195,4.161702371763013e-05,1.4680729667853745e-08,7.675325122801338e-21,2.707530793294059e-24,1.0183733568222913e-29,3.592391434306097e-33,6.6621826976791874e-12,2.350136901814233e-15
280,head,4921.433930316736,6178.305287405769,9.837653272061119e-54,1.5922899265134704e-57,7.673394952887338e-46,1.241990253950262e-49,1.372335992449465e-06,2.2212175161478626e-10,3.798065673492351e-108,6.147423114935024e-112,1.0208078632026333e-261,1.6522457465536864e-265,8.313991917713532e-235,1.3456751537774081e-238,1.1058610261065482e-08,1.7899099747641188e-12,379.1069847991197,0.06136099903834701,8.52485865025335,0.0013798053436483524,7.21088849811976,0.0011671304933440034,3.791747104202623e-231,6.1371960882735104e-235,4921.433930316736,0.7965669712613399,3.962078787800919e-06,6.412889301338766e-10,0.0,0.0,6.436188671323156e-98,1.0417401491057866e-101,0.0,0.0,2.927208375262545e-27,4.73788237889368e-31,1.939429676622511e-24,3.1390965425032683e-28,862.028619796067,0.13952509299812008,7.77101292076957e-254,1.2577903744268631e-257,5.584525578915101e-19,9.038927859875969e-23,2.922283342359002e-48,4.729910884002383e-52,6.550921574058238e-61,1.060310436166376e-64,9.942986032914398e-28,1.6093387377899213e-31
281,head,3379.6150707745815,3381.2687573370417,1.00444108781936e-84,2.9706041131448525e-88,1.3237497478489915e-73,3.914949809820874e-77,3.2087362471656516e-11,9.489740323666935e-15,1.6936454610642054e-132,5.008905185040825e-136,9.488994854726474e-303,2.806341505429354e-306,6.511283891964202e-278,1.9256925016194928e-281,1.4323089624517571e-18,4.236010400959045e-22,0.2712752962713365,8.022884773140086e-05,0.036299790230253974,1.0735553082400437e-05,5.345712906270195e-11,1.580978410743154e-14,1.7866968871449282e-279,5.2841019610403955e-283,3379.6150707745815,0.9995109272048038,7.903062791098977e-25,2.337306898172486e-28,0.0,0.0,3.0428319067026415e-134,8.999083258614023e-138,0.0,0.0,7.214443683434327e-38,2.133649881506653e-41,5.236719067617481e-50,1.5487438128821565e-53,1.3461114758728858,0.00039810839435698445,4.999564716753821e-308,1.4786061314723e-311,1.827011232832916e-33,5.4033304181114555e-37,4.654308528527746e-63,1.3764976588827272e-66,1.2134399841273184e-76,3.5887120226520456e-80,6.145360577824286e-45,1.8174717890997038e-48
282,head,14572.76317770459,14580.213917229505,5.114846335018629e-79,3.5080735879837756e-83,5.895372618690637e-69,4.043406120210657e-73,1.3335528987790088e-14,9.146319157931855e-19,3.3029627366153422e-133,2.265373303413756e-137,7.722325140559581e-303,5.296441591597003e-307,3.3486292974733444e-275,2.2966942162050546e-279,5.633424064096327e-19,3.863745824359466e-23,0.4204746922961544,2.8838719012159183e-05,0.0013616189063448277,9.338812956206332e-08,3.5162727657230547e-06,2.411674331861386e-10,1.0464539959123701e-274,7.177219770937452e-279,14572.76317770459,0.9994889828388519,5.418645461199208e-18,3.7164375584338786e-22,0.0,0.0,2.0027086327264022e-129,1.3735797321600285e-133,0.0,0.0,5.881152624418107e-40,4.0336531808139813e-44,7.363791202244522e-44,5.050537148527496e-48,7.028899697440313,0.0004820848128390099,5.260380598688317e-302,3.607889862625473e-306,4.274132119395765e-34,2.931460500963572e-38,4.120151285064954e-64,2.825851052978141e-68,2.4109454463881487e-78,1.6535734386853705e-82,2.1829483776203404e-46,1.4971991426276267e-50
283,head,17533.065059064673,17548.880149791763,1.2806311946194363e-77,7.297509491707551e-82,1.29024994782656e-67,7.352320699744879e-72,3.945974767668751e-15,2.248562149827876e-19,4.311206441995344e-133,2.4566846460835286e-137,2.1113004821113742e-302,1.2030969862976853e-306,3.0783528139742886e-276,1.754159118814665e-280,1.1410426384001126e-18,6.502082347480459e-23,0.8061460063988658,4.593717659006473e-05,0.001025071600278272,5.841236543463633e-08,5.383950172308535e-05,3.0679736406840877e-09,4.105926524908363e-273,2.3397085682171486e-277,17533.065059064673,0.9990987977242937,2.6401281074674935e-16,1.5044424971463614e-20,0.0,0.0,4.506919925870315e-128,2.5682094170116003e-132,0.0,0.0,4.700817530793445e-40,2.678699433051416e-44,3.111205398024888e-42,1.772879734472291e-46,15.007865809588633,0.0008552036187771628,3.2333060447270464e-300,1.8424571922131528e-304,1.1466677405340375e-33,6.534136256823453e-38,5.365103471376355e-64,3.0572340944729843e-68,2.1458886989957438e-78,1.2228066296419531e-82,7.524023657976776e-46,4.287466547012721e-50
284,head,16963.212915854194,16974.696865729427,9.586662094495007e-78,5.647619023966031e-82,7.313180989096611e-68,4.308283704235889e-72,1.1871756066851582e-16,6.99379562460389e-21,3.9415733614265885e-135,2.322028718748029e-139,3.988658363157061e-305,2.3497670648893e-309,1.2367873284449451e-278,7.286064300458414e-283,2.6068893645816607e-19,1.5357501728615634e-23,0.3562124609229663,2.098490852240968e-05,0.0001456471159944063,8.58024842190003e-09,6.561982256460617e-05,3.8657434111290325e-09,6.662000366345671e-276,3.9246652939032586e-280,16963.212915854194,0.9993234665710927,2.146286962313421e-15,1.2644037058750693e-19,0.0,0.0,1.0708114483396916e-128,6.3082802409365876e-133,0.0,0.0,1.2513714959292413e-41,7.371981401657084e-46,4.780259942571875e-42,2.816109165532636e-46,11.127526147369954,0.000655536074392913,2.102918106892424e-301,1.2388545866395113e-305,3.87982853237393e-34,2.285654090357865e-38,1.2450093439626716e-65,7.33450119204336e-70,2.5558744946037805e-80,1.505696693626317e-84,7.70403121571939e-46,4.538538317743523e-50
285,head,16259.991500718159,16268.226167382632,1.7347320820924598e-78,1.0663314268217835e-82,1.2920966804974215e-68,7.942455847386985e-73,6.404922537964378e-17,3.9370749287996e-21,3.2992934144663506e-136,2.0280597162346732e-140,8.91947247298565e-307,5.482756620921e-311,2.1776706058746294e-278,1.3386035966482946e-282,1.0776164157180785e-19,6.624056025718841e-24,0.28144244416649944,1.730013102047869e-05,0.00010176328026771573,6.255339655392082e-09,3.330579450115404e-05,2.047291091141288e-09,3.804879733906691e-276,2.3388411832725656e-280,16259.991500718159,0.9994938190199874,1.2730546822899782e-15,7.825405604714419e-20,0.0,0.0,9.561815781685072e-130,5.877601948303535e-134,0.0,0.0,3.2118789519432334e-42,1.9743264685998567e-46,1.491859679642076e-42,9.170389348490959e-47,7.953089151230845,0.0004888725463613594,4.628112354407345e-303,2.844878296372956e-307,1.2034873876722087e-34,7.39777880691854e-39,1.918706068188732e-66,1.1794193469203713e-70,3.846881198178268e-81,2.364659280365283e-85,1.9286931027683606e-46,1.1855583288086685e-50
